Id,ValorVencido,Sexo,EstadoCivil,DataNascimento,ValorPago
13381,"623,2",M,CASADO,1981-04-07 00:00:00,100
13382,"129,37",M,CASADO,1994-01-11 00:00:00,"129,37"
13383,"1.139,75",F,Outros,1993-07-31 00:00:00,300
13384,"206,83",F,SOLTEIRO,1984-10-20 00:00:00,"206,83"
13385,"565,06",M,CASADO,1979-05-12 00:00:00,"565,06"
13386,"1.666,69",M,CASADO,1974-04-20 00:00:00,"1.666,69"
13387,"52,54",M,CASADO,1992-11-28 00:00:00,"52,54"
13388,"1.044,84",F,CASADO,1956-09-10 00:00:00,50
13389,759,F,CASADO,1982-01-14 00:00:00,759
13390,"116,56",F,CASADO,1991-03-07 00:00:00,"116,56"
13391,"419,15",F,SOLTEIRO,1979-11-13 00:00:00,"419,15"
13392,"147,25",F,CASADO,1991-07-30 00:00:00,"147,25"
13393,"301,57",M,CASADO,1985-03-18 00:00:00,"301,57"
13394,"214,23",F,SOLTEIRO,1953-05-07 00:00:00,"214,23"
13395,"131,31",F,Outros,1985-09-07 00:00:00,"131,31"
13396,"150,64",M,Outros,1990-05-02 00:00:00,"150,64"
13397,"201,46",F,CASADO,1993-08-27 00:00:00,"201,46"
13398,"131,97",F,CASADO,1991-07-30 00:00:00,"131,97"
13399,"320,21",F,Outros,1995-11-15 00:00:00,"320,21"
13400,"204,65",M,CASADO,1970-07-09 00:00:00,"204,65"
13401,"154,66",F,CASADO,1992-01-16 00:00:00,"154,66"
13402,"238,64",F,CASADO,1994-12-29 00:00:00,"238,64"
13403,"67,16",M,CASADO,1994-05-13 00:00:00,"67,16"
13404,"164,46",F,CASADO,1994-08-31 00:00:00,"164,46"
13405,"250,17",M,SOLTEIRO,1957-12-08 00:00:00,"250,17"
13406,"3.784,62",F,SOLTEIRO,1975-04-08 00:00:00,200
13407,"77,32",M,CASADO,1988-11-11 00:00:00,"77,32"
13408,"181,18",F,SOLTEIRO,1965-01-01 00:00:00,"181,18"
13409,"316,34",F,CASADO,1987-10-15 00:00:00,"316,34"
13410,"238,14",F,CASADO,1962-12-19 00:00:00,"238,14"
13411,"446,86",F,CASADO,1968-02-08 00:00:00,"446,86"
13412,"87,03",M,Outros,1975-03-13 00:00:00,"87,03"
13413,"475,68",M,CASADO,1993-03-21 00:00:00,"475,68"
13414,"94,6",M,SOLTEIRO,1965-01-06 00:00:00,"94,6"
13415,"639,52",F,CASADO,1989-02-14 00:00:00,100
13416,"2.559,28",F,SOLTEIRO,1983-12-09 00:00:00,100
13417,"340,29",M,CASADO,1996-06-27 00:00:00,"340,29"
13418,"424,12",M,CASADO,1980-01-25 00:00:00,"424,12"
13419,"2.573,28",M,SOLTEIRO,1983-11-18 00:00:00,100
13420,"100,97",F,CASADO,1992-06-12 00:00:00,"100,97"
13421,"1.859,7",F,CASADO,1984-01-03 00:00:00,180
13422,"262,1",M,CASADO,1989-11-02 00:00:00,"262,1"
13423,1.737,F,CASADO,1979-04-07 00:00:00,100
13424,"96,26",M,CASADO,1963-03-11 00:00:00,"96,26"
13425,"129,91",F,SOLTEIRO,1952-01-21 00:00:00,"129,91"
13426,"153,5",F,SOLTEIRO,1988-08-23 00:00:00,"153,5"
13427,"229,71",F,CASADO,1985-12-20 00:00:00,"229,71"
13428,"64,53",F,SOLTEIRO,1986-02-03 00:00:00,"64,53"
13429,"153,84",F,SOLTEIRO,1967-05-05 00:00:00,"153,84"
13430,"2.426,72",F,Outros,1974-02-20 00:00:00,50
13431,"261,31",F,CASADO,1988-08-14 00:00:00,"261,31"
13432,"760,85",F,CASADO,1985-04-14 00:00:00,"760,85"
13433,"314,8",F,CASADO,1979-08-31 00:00:00,"314,8"
13434,"241,19",F,SOLTEIRO,1988-10-05 00:00:00,"241,19"
13435,"829,81",F,SOLTEIRO,1974-11-09 00:00:00,"829,81"
13436,"124,24",M,CASADO,1987-03-15 00:00:00,"124,24"
13437,"69,97",M,CASADO,1978-08-20 00:00:00,"69,97"
13438,"54,37",F,CASADO,1961-12-10 00:00:00,"54,37"
13439,"1.500,28",M,SOLTEIRO,1965-07-29 00:00:00,"1.500,28"
13440,"2.729,24",F,SOLTEIRO,1960-11-14 00:00:00,500
13441,"209,73",F,SOLTEIRO,1987-12-07 00:00:00,"209,73"
13442,"99,28",F,CASADO,1980-12-31 00:00:00,"99,28"
13443,"408,34",M,SOLTEIRO,1976-03-23 00:00:00,"408,34"
13444,198,M,CASADO,1992-04-03 00:00:00,198
13445,"100,3",M,CASADO,1982-01-03 00:00:00,"100,3"
13446,"129,16",F,CASADO,1991-05-27 00:00:00,"129,16"
13447,"89,3",F,CASADO,1979-06-02 00:00:00,"89,3"
13448,"198,35",F,CASADO,1974-10-15 00:00:00,"147,78"
13449,"89,42",F,CASADO,1983-09-13 00:00:00,"89,42"
13450,"58,85",F,CASADO,1968-08-11 00:00:00,"58,85"
13451,"95,99",F,CASADO,1993-06-06 00:00:00,"95,99"
13452,"87,22",F,SOLTEIRO,1981-09-15 00:00:00,"87,22"
13453,"89,34",M,SOLTEIRA,1993-09-13 00:00:00,"89,34"
13454,"1.432,29",M,SOLTEIRO,1964-02-03 00:00:00,"1.196,35"
13455,"189,69",F,CASADO,1987-11-11 00:00:00,"189,69"
13456,"97,44",F,CASADO,1988-03-17 00:00:00,"97,44"
13457,"482,13",M,CASADO,1970-01-17 00:00:00,"482,13"
13458,"197,79",F,SOLTEIRO,1988-07-12 00:00:00,"197,79"
13459,"971,1",F,CASADO,1950-11-06 00:00:00,150
13460,"251,81",M,CASADO,1990-10-04 00:00:00,"251,81"
13461,"311,01",M,CASADO,1989-10-16 00:00:00,"311,01"
13462,"327,16",F,CASADO,1985-06-10 00:00:00,"327,16"
13463,"759,32",F,Outros,1992-10-07 00:00:00,150
13464,"183,8",M,CASADO,1993-07-26 00:00:00,"183,8"
13465,"85,6",M,Outros,1979-10-30 00:00:00,"85,6"
13466,"177,85",F,SOLTEIRO,1990-07-29 00:00:00,"177,85"
13467,"528,4",F,Outros,1983-11-25 00:00:00,160
13468,"263,35",F,CASADO,1981-08-23 00:00:00,"263,35"
13469,"217,77",F,SOLTEIRO,1984-04-23 00:00:00,"217,77"
13470,"233,12",M,CASADO,1992-03-23 00:00:00,"233,12"
13471,"97,58",M,CASADO,1993-06-22 00:00:00,"97,58"
13472,"57,16",F,CASADO,1989-02-11 00:00:00,"57,16"
13473,"192,89",F,CASADO,1987-08-21 00:00:00,"192,89"
13474,"462,34",F,CASADO,1995-03-30 00:00:00,200
13475,"1.022,51",M,SOLTEIRO,1969-06-21 00:00:00,"1.022,51"
13476,"124,02",M,CASADO,1977-04-28 00:00:00,"124,02"
13477,"282,65",M,CASADO,1982-06-19 00:00:00,"282,65"
13478,"61,27",F,CASADO,1988-04-26 00:00:00,"61,27"
13479,"235,48",F,CASADO,1972-05-24 00:00:00,50
13480,"515,6",F,CASADO,1987-12-17 00:00:00,"515,6"
13481,"699,93",F,CASADO,1974-11-16 00:00:00,"699,93"
13482,"999,61",F,CASADO,1978-06-29 00:00:00,"999,61"
13483,"1.399,58",F,SOLTEIRO,1962-05-25 00:00:00,"1.399,58"
13484,"499,96",F,CASADO,1983-02-04 00:00:00,"499,96"
13485,"674,06",M,CASADO,1989-07-17 00:00:00,200
13486,"699,83",F,CASADO,1964-02-07 00:00:00,"699,83"
13487,"779,74",F,SOLTEIRO,1985-07-11 00:00:00,"779,74"
13488,"849,94",M,SOLTEIRO,1982-10-24 00:00:00,"849,94"
13489,"400,43",M,CASADO,1986-09-10 00:00:00,"400,43"
13490,"4.024,8",F,SOLTEIRO,1971-12-23 00:00:00,150
13491,"5.998,88",M,CASADO,1961-08-22 00:00:00,"5.998,88"
13492,"508,87",M,CASADO,1988-05-17 00:00:00,"508,87"
13493,"192,16",F,CASADO,1993-12-11 00:00:00,"192,16"
13494,"2.171,28",M,Outros,1982-06-17 00:00:00,300
13495,"499,84",F,SOLTEIRO,1968-09-26 00:00:00,"499,84"
13496,"200,13",F,CASADO,1994-05-11 00:00:00,"200,13"
13497,"602,7",M,Outros,1985-10-04 00:00:00,150
13498,"636,38",F,CASADO,1996-05-24 00:00:00,50
13499,"2.723,6",M,CASADO,1979-11-20 00:00:00,200
13500,"65,9",M,CASADO,1989-09-25 00:00:00,"65,9"
13501,"2.550,07",M,SOLTEIRO,1978-05-03 00:00:00,"2.550,07"
13502,"74,91",F,CASADO,1990-01-13 00:00:00,"74,91"
13503,"665,55",F,SOLTEIRO,1988-12-09 00:00:00,120
13504,"529,68",F,Outros,1975-05-22 00:00:00,200
13505,"529,68",F,Outros,1975-05-22 00:00:00,"529,68"
13506,"349,83",M,Outros,1978-05-05 00:00:00,"349,83"
13507,"467,47",M,Outros,1993-02-15 00:00:00,230
13508,"322,94",M,CASADO,1993-03-04 00:00:00,"322,94"
13509,"55,85",F,SOLTEIRO,1984-08-08 00:00:00,"55,85"
13510,"279,92",M,CASADO,1993-07-06 00:00:00,"279,92"
13511,"1.379,65",F,CASADO,1993-12-07 00:00:00,50
13512,"163,92",F,Outros,1966-08-11 00:00:00,"163,92"
13513,"182,74",M,Outros,1983-10-18 00:00:00,"182,74"
13514,"445,04",M,CASADO,1989-04-21 00:00:00,"445,04"
13515,"662,61",F,Outros,1957-11-02 00:00:00,"662,61"
13516,"116,66",F,CASADO,1992-05-03 00:00:00,"116,66"
13517,"251,67",F,CASADO,1985-09-25 00:00:00,"251,67"
13518,"677,92",F,SOLTEIRO,1958-07-13 00:00:00,"677,92"
13519,"200,05",M,Outros,1995-08-07 00:00:00,"200,05"
13520,"241,56",F,CASADO,1994-04-18 00:00:00,"241,56"
13521,"386,62",F,SOLTEIRO,1971-01-12 00:00:00,"386,62"
13522,"171,51",F,CASADO,1995-03-04 00:00:00,"171,51"
13523,"326,46",F,CASADO,1994-05-02 00:00:00,"326,46"
13524,"111,25",F,CASADO,1994-02-23 00:00:00,"111,25"
13525,"102,21",F,SOLTEIRO,1979-12-25 00:00:00,"102,21"
13526,"160,42",F,CASADO,1984-09-11 00:00:00,"160,42"
13527,"197,14",F,SOLTEIRO,1984-08-19 00:00:00,"197,14"
13528,"386,6",F,SOLTEIRO,1964-10-30 00:00:00,"386,6"
13529,"68,78",M,CASADO,1983-06-09 00:00:00,"68,78"
13530,"109,92",M,CASADO,1980-10-12 00:00:00,"109,92"
13531,"50,86",F,Outros,1981-01-14 00:00:00,"50,86"
13532,"167,31",F,CASADO,1990-01-18 00:00:00,"167,31"
13533,"677,45",F,CASADO,1996-01-10 00:00:00,"677,45"
13534,"2.302,03",F,CASADO,1984-12-13 00:00:00,"2.302,03"
13535,"459,33",M,CASADO,1992-10-24 00:00:00,"459,33"
13536,"3.025,2",F,CASADO,1964-09-09 00:00:00,100
13537,"3.591,28",F,CASADO,1990-11-04 00:00:00,100
13538,"169,1",M,Outros,1979-03-10 00:00:00,"169,1"
13539,"298,14",M,SOLTEIRO,1991-05-18 00:00:00,"298,14"
13540,"112,28",F,CASADO,1989-05-31 00:00:00,"112,28"
13541,"205,5",F,SOLTEIRO,1975-10-30 00:00:00,"205,5"
13542,"503,15",M,SOLTEIRO,1985-10-04 00:00:00,50
13543,"75,19",M,CASADO,1965-03-22 00:00:00,"75,19"
13544,"109,82",F,Outros,1962-10-20 00:00:00,"109,82"
13545,"315,4",M,SOLTEIRO,1993-06-11 00:00:00,"315,4"
13546,"116,76",M,CASADO,1993-02-05 00:00:00,"116,76"
13547,"99,92",M,CASADO,1989-01-24 00:00:00,"99,92"
13548,"95,92",M,CASADO,1993-07-08 00:00:00,"95,92"
13549,"282,99",F,CASADO,1976-06-23 00:00:00,"287,03"
13550,"1.664,16",F,SOLTEIRO,1960-02-02 00:00:00,100
13551,"93,18",F,CASADO,1988-11-10 00:00:00,"93,18"
13552,"591,58",F,SOLTEIRO,1981-05-30 00:00:00,"591,58"
13553,"67,92",M,CASADO,1986-01-12 00:00:00,"67,92"
13554,"71,94",F,SOLTEIRO,1982-04-18 00:00:00,"71,94"
13555,"1.182,79",F,SOLTEIRO,1986-05-29 00:00:00,"1.182,79"
13556,"100,71",M,Outros,1978-03-11 00:00:00,"100,71"
13557,"113,62",F,CASADO,1984-03-27 00:00:00,"113,62"
13558,"780,82",F,SOLTEIRO,1975-10-12 00:00:00,100
13559,"76,24",F,CASADO,1979-05-06 00:00:00,"76,24"
13560,"67,12",F,CASADO,1987-07-22 00:00:00,"67,12"
13561,"170,74",F,Outros,1981-01-16 00:00:00,"170,74"
13562,"610,92",F,CASADO,1977-04-18 00:00:00,100
13563,599,F,CASADO,1966-11-08 00:00:00,50
13564,"2.954,96",F,CASADO,1974-09-08 00:00:00,200
13565,"100,6",F,SOLTEIRO,1981-06-12 00:00:00,"100,6"
13566,"2.832,52",M,SOLTEIRO,1987-06-27 00:00:00,100
13567,"1.454,2",F,SOLTEIRO,1970-08-03 00:00:00,100
13568,"1.661,84",M,CASADO,1968-09-21 00:00:00,50
13569,"583,72",M,CASADO,1989-03-31 00:00:00,100
13570,"116,15",M,CASADO,1982-06-29 00:00:00,"116,15"
13571,"176,22",M,SOLTEIRO,1978-05-23 00:00:00,"176,22"
13572,"104,04",M,SOLTEIRO,1979-05-13 00:00:00,"104,04"
13573,"204,86",F,CASADO,1990-05-11 00:00:00,"204,86"
13574,"50,32",M,SOLTEIRO,1971-07-16 00:00:00,"50,32"
13575,"513,86",M,Outros,1989-05-30 00:00:00,50
13576,"102,79",F,Outros,1982-01-28 00:00:00,"102,79"
13577,"113,42",F,SOLTEIRO,1959-12-03 00:00:00,"113,42"
13578,"2.178,32",F,SOLTEIRO,1984-08-04 00:00:00,200
13579,"95,55",F,CASADO,1979-08-12 00:00:00,"95,55"
13580,"115,77",F,CASADO,1987-05-15 00:00:00,"115,77"
13581,"729,68",M,CASADO,1977-01-09 00:00:00,50
13582,"136,11",F,CASADO,1962-05-17 00:00:00,"136,11"
13583,"457,76",M,SOLTEIRO,1973-11-04 00:00:00,"457,76"
13584,"145,08",F,SOLTEIRO,1988-04-07 00:00:00,"145,08"
13585,"2.001,07",F,SOLTEIRO,1967-11-08 00:00:00,"2.001,07"
13586,"105,69",F,CASADO,1956-01-27 00:00:00,"105,69"
13587,"3.317,28",F,SOLTEIRO,1953-06-07 00:00:00,150
13588,"338,05",F,CASADO,1983-03-20 00:00:00,"338,05"
13589,"111,27",F,SOLTEIRO,1981-04-11 00:00:00,"111,27"
13590,"613,99",F,SOLTEIRO,1968-06-17 00:00:00,"613,99"
13591,"197,39",F,CASADO,1976-03-25 00:00:00,"197,39"
13592,"709,05",F,CASADO,1976-09-04 00:00:00,"709,05"
13593,"861,74",F,CASADO,1965-11-14 00:00:00,"95,74"
13594,"464,72",M,SOLTEIRO,1962-08-20 00:00:00,"464,72"
13595,"105,64",F,CASADO,1989-06-10 00:00:00,"105,64"
13596,"171,67",M,SOLTEIRO,1984-05-15 00:00:00,"171,67"
13597,"299,43",F,CASADO,1992-01-26 00:00:00,"299,43"
13598,"1.390,96",M,Outros,1988-11-18 00:00:00,200
13599,"165,46",F,Outros,1992-08-26 00:00:00,"165,46"
13600,"127,57",M,Outros,1960-02-20 00:00:00,"127,57"
13601,"202,66",F,CASADO,1994-06-18 00:00:00,"202,66"
13602,"208,6",M,CASADO,1994-11-11 00:00:00,"208,6"
13603,"32,03",F,CASADO,1994-06-25 00:00:00,"32,03"
13604,"47,85",F,CASADO,1994-09-21 00:00:00,"47,85"
13605,"185,34",F,CASADO,1995-05-27 00:00:00,"185,34"
13606,"123,06",M,CASADO,1982-05-12 00:00:00,"123,06"
13607,"74,31",F,SOLTEIRO,1976-10-26 00:00:00,"74,31"
13608,"300,26",F,SOLTEIRO,1950-04-12 00:00:00,"300,26"
13609,"727,5",F,SOLTEIRO,1952-04-04 00:00:00,"727,5"
13610,"60,28",F,CASADO,1970-02-22 00:00:00,"60,28"
13611,"47,9",F,SOLTEIRO,1960-09-15 00:00:00,"47,9"
13612,"1.122,72",F,SOLTEIRO,1954-07-05 00:00:00,150
13613,"401,42",F,SOLTEIRO,1970-05-16 00:00:00,"200,71"
13614,"69,69",F,SOLTEIRO,1961-03-26 00:00:00,"69,69"
13615,"100,21",F,SOLTEIRO,1972-09-16 00:00:00,"100,21"
13616,"330,03",F,CASADO,1952-11-09 00:00:00,"330,03"
13617,"411,9",M,CASADO,1984-01-25 00:00:00,"411,9"
13618,"634,52",F,CASADO,1996-08-31 00:00:00,"158,63"
13619,"254,91",F,CASADO,1974-12-27 00:00:00,60
13620,"2.972,81",F,Outros,1987-08-14 00:00:00,200
13621,"549,92",F,CASADO,1985-07-25 00:00:00,"549,92"
13622,"606,24",F,SOLTEIRO,1983-11-23 00:00:00,300
13623,"706,73",F,SOLTEIRO,1954-07-16 00:00:00,50
13624,"682,68",M,CASADO,1995-06-26 00:00:00,"682,68"
13625,"686,64",M,CASADO,1996-11-22 00:00:00,50
13626,"834,94",F,CASADO,1995-04-13 00:00:00,10
13627,"882,28",F,CASADO,1979-06-10 00:00:00,"882,28"
13628,"899,89",F,SOLTEIRO,1955-04-17 00:00:00,"899,89"
13629,"503,82",F,CASADO,1992-11-17 00:00:00,60
13630,"699,98",F,SOLTEIRO,1944-07-12 00:00:00,"699,98"
13631,"486,22",F,CASADO,1983-05-26 00:00:00,"486,22"
13632,"3.367,63",F,CASADO,1992-09-25 00:00:00,150
13633,"166,63",F,SOLTEIRO,1977-03-22 00:00:00,"166,63"
13634,"558,4",F,CASADO,1990-08-01 00:00:00,130
13635,"226,84",F,CASADO,1992-01-26 00:00:00,"226,84"
13636,"142,24",F,SOLTEIRO,1990-01-02 00:00:00,"142,24"
13637,"158,23",M,CASADO,1987-08-10 00:00:00,"158,23"
13638,"281,12",M,SOLTEIRO,1957-12-22 00:00:00,"281,12"
13639,"828,99",F,Outros,1989-08-27 00:00:00,"828,99"
13640,"470,89",F,CASADO,1976-05-06 00:00:00,"470,89"
13641,"95,82",F,Outros,1993-09-02 00:00:00,"95,82"
13642,"444,3",F,CASADO,1993-05-03 00:00:00,"444,3"
13643,"562,9",F,CASADO,1982-04-07 00:00:00,"562,9"
13644,"280,37",F,CASADO,1995-05-29 00:00:00,"280,37"
13645,"537,93",M,Outros,1964-12-18 00:00:00,"537,93"
13646,"273,42",F,CASADO,1984-12-02 00:00:00,"273,42"
13647,"109,58",F,CASADO,1995-05-31 00:00:00,"109,58"
13648,"2.720,48",F,CASADO,1953-12-26 00:00:00,500
13649,"291,64",M,CASADO,1973-10-04 00:00:00,"291,64"
13650,564,M,CASADO,1974-11-25 00:00:00,60
13651,"860,05",F,CASADO,1991-01-10 00:00:00,150
13652,"63,29",F,CASADO,1969-08-20 00:00:00,"63,29"
13653,"554,3",F,CASADO,1991-11-21 00:00:00,50
13654,"250,84",M,CASADO,1993-03-11 00:00:00,"250,84"
13655,"202,12",M,CASADO,1979-09-15 00:00:00,"202,12"
13656,"294,04",M,Outros,1993-10-15 00:00:00,"294,04"
13657,"623,45",M,SOLTEIRO,1988-06-19 00:00:00,100
13658,"68,99",F,CASADO,1989-10-22 00:00:00,"68,99"
13659,"806,51",M,CASADO,1989-03-05 00:00:00,100
13660,"1.851,67",F,CASADO,1996-12-15 00:00:00,100
13661,"137,7",M,Outros,1981-12-17 00:00:00,"137,7"
13662,"150,99",F,SOLTEIRO,1980-07-22 00:00:00,"150,99"
13663,"529,44",F,CASADO,1988-07-09 00:00:00,100
13664,"98,53",M,CASADO,1988-04-02 00:00:00,"98,53"
13665,"129,29",F,SOLTEIRO,1985-03-06 00:00:00,"129,29"
13666,"141,48",F,CASADO,1992-08-23 00:00:00,"141,48"
13667,"330,86",F,CASADO,1985-09-09 00:00:00,"330,86"
13668,"70,21",F,CASADO,1970-01-02 00:00:00,"70,21"
13669,"689,11",M,SOLTEIRO,1972-07-12 00:00:00,"689,11"
13670,"316,19",M,CASADO,1990-10-17 00:00:00,"316,19"
13671,"50,09",M,SOLTEIRO,1976-03-07 00:00:00,"50,09"
13672,"588,64",F,CASADO,1981-08-17 00:00:00,"588,64"
13673,"54,57",F,CASADO,1974-12-15 00:00:00,"54,57"
13674,"2.010,24",M,CASADO,1954-03-18 00:00:00,150
13675,"524,4",M,SOLTEIRO,1966-12-12 00:00:00,"524,4"
13676,"144,94",F,SOLTEIRO,1965-10-20 00:00:00,"144,94"
13677,"655,45",F,CASADO,1992-06-13 00:00:00,100
13678,"2.017,7",F,SOLTEIRO,1963-10-21 00:00:00,200
13679,"989,84",F,SOLTEIRO,1965-11-28 00:00:00,50
13680,"292,68",F,SOLTEIRO,1972-06-06 00:00:00,"292,68"
13681,"205,6",M,SOLTEIRO,1947-09-15 00:00:00,"205,6"
13682,"145,32",F,CASADO,1992-02-11 00:00:00,"145,32"
13683,"87,76",F,SOLTEIRO,1978-02-28 00:00:00,"87,76"
13684,"501,19",F,SOLTEIRO,1977-11-22 00:00:00,"501,19"
